,Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
66,1609790400,0,2021-01-04 20:00:00,129.492004,129.580001,129.139999,129.169998,1240112.0
67,1609790700,0,2021-01-04 20:05:00,129.175003,129.490005,129.149993,129.220993,1151104.0
68,1609791000,0,2021-01-04 20:10:00,129.229995,129.350006,129.029998,129.205001,1145846.0
69,1609791300,0,2021-01-04 20:15:00,129.208999,129.229995,128.830001,128.934997,1016099.0
70,1609791600,0,2021-01-04 20:20:00,128.939498,129.089202,128.809997,128.990097,977437.0
71,1609791900,0,2021-01-04 20:25:00,128.990005,129.100006,128.850006,129.070007,820030.0
72,1609792200,0,2021-01-04 20:30:00,129.059997,129.099899,128.759994,129.080093,1231650.0
73,1609792500,0,2021-01-04 20:35:00,129.080093,129.419998,129.029998,129.36,1332750.0
74,1609792800,0,2021-01-04 20:40:00,129.365905,129.365905,129.130004,129.279998,1280572.0
75,1609793100,0,2021-01-04 20:45:00,129.279998,129.440002,129.259994,129.419998,1220198.0
76,1609793400,0,2021-01-04 20:50:00,129.425003,129.740005,129.369995,129.440093,2893069.0
77,1609793700,0,2021-01-04 20:55:00,129.449996,129.649993,129.119995,129.410003,4282748.0
78,1609857000,0,2021-01-05 14:30:00,128.889999,130.589996,128.429992,130.490005,6746812.0
79,1609857300,0,2021-01-05 14:35:00,130.486999,130.809997,130.472,130.705001,2428519.0
80,1609857600,0,2021-01-05 14:40:00,130.710006,131.25,130.710006,131.225006,2371201.0
81,1609857900,0,2021-01-05 14:45:00,131.190002,131.229995,130.759994,130.820007,1977156.0
82,1609858200,0,2021-01-05 14:50:00,130.839996,131.440002,130.790496,131.422302,1863892.0
83,1609858500,0,2021-01-05 14:55:00,131.422607,131.479995,131.070007,131.310394,1622493.0
84,1609858800,0,2021-01-05 15:00:00,131.320007,131.410003,130.919998,131.190093,1516415.0
85,1609859100,0,2021-01-05 15:05:00,131.199996,131.570007,131.050003,131.434997,1975956.0
86,1609859400,0,2021-01-05 15:10:00,131.429992,131.740005,131.350006,131.489303,1496447.0
87,1609859700,0,2021-01-05 15:15:00,131.490005,131.710998,130.759902,130.809997,1863465.0
88,1609860000,0,2021-01-05 15:20:00,130.820007,131.169998,130.699996,131.080993,1764524.0
89,1609860300,0,2021-01-05 15:25:00,131.085006,131.320007,131.039993,131.052001,1171575.0
90,1609860600,0,2021-01-05 15:30:00,131.070007,131.240005,130.779998,131.118499,1211302.0
91,1609860900,0,2021-01-05 15:35:00,131.119995,131.419296,131.050003,131.259994,1207924.0
92,1609861200,0,2021-01-05 15:40:00,131.270004,131.369995,130.86,130.929992,960669.0
93,1609861500,0,2021-01-05 15:45:00,130.942993,131.179794,130.889999,131.011306,984676.0
94,1609861800,0,2021-01-05 15:50:00,131.018997,131.199996,130.839996,131.161895,1100973.0
95,1609862100,0,2021-01-05 15:55:00,131.169998,131.179992,130.449996,130.520004,1223129.0
96,1609862400,0,2021-01-05 16:00:00,130.535003,130.690002,130.419998,130.619995,1258602.0
97,1609862700,0,2021-01-05 16:05:00,130.626693,130.660003,130.179992,130.256103,2007545.0
98,1609863000,0,2021-01-05 16:10:00,130.255798,130.399993,130.11,130.339904,1076705.0
99,1609863300,0,2021-01-05 16:15:00,130.335006,130.335006,129.929992,130.130004,1636275.0
100,1609863600,0,2021-01-05 16:20:00,130.125,130.199798,130.010101,130.100006,868647.0
101,1609863900,0,2021-01-05 16:25:00,130.090103,130.460006,130.029998,130.380004,1216100.0
102,1609864200,0,2021-01-05 16:30:00,130.374893,130.429992,130.309997,130.380004,875771.0
103,1609864500,0,2021-01-05 16:35:00,130.382904,130.679992,130.320007,130.464996,1063531.0
104,1609864800,0,2021-01-05 16:40:00,130.464996,130.5,130.229995,130.286605,852345.0
105,1609865100,0,2021-01-05 16:45:00,130.289993,130.539993,130.199996,130.410003,989237.0
106,1609865400,0,2021-01-05 16:50:00,130.416702,130.490005,130.320007,130.419998,703833.0
107,1609865700,0,2021-01-05 16:55:00,130.419998,130.429992,130.210006,130.289993,720609.0
108,1609866000,0,2021-01-05 17:00:00,130.289993,130.301803,129.949996,130.122894,969414.0
109,1609866300,0,2021-01-05 17:05:00,130.130004,130.300003,130.029998,130.11,752255.0
110,1609866600,0,2021-01-05 17:10:00,130.11,130.189895,129.979995,130.139999,615432.0
111,1609866900,0,2021-01-05 17:15:00,130.160003,130.210006,129.839996,130.11,1284205.0
112,1609867200,0,2021-01-05 17:20:00,130.11,130.270004,130.039901,130.199996,890872.0
113,1609867500,0,2021-01-05 17:25:00,130.195007,130.240005,130.059997,130.149902,603649.0
114,1609867800,0,2021-01-05 17:30:00,130.145004,130.339996,130.101593,130.210006,593316.0
115,1609868100,0,2021-01-05 17:35:00,130.205001,130.339904,130.139999,130.304992,605905.0
116,1609868400,0,2021-01-05 17:40:00,130.304992,130.339996,130.11,130.136703,598190.0
117,1609868700,0,2021-01-05 17:45:00,130.139999,130.160003,129.970001,129.972198,643181.0
118,1609869000,0,2021-01-05 17:50:00,129.970092,130.039993,129.850006,129.975006,693476.0
119,1609869300,0,2021-01-05 17:55:00,129.977798,130.169998,129.963699,130.145004,538655.0
120,1609869600,0,2021-01-05 18:00:00,130.149993,130.240005,130.119995,130.160003,469200.0
121,1609869900,0,2021-01-05 18:05:00,130.149993,130.210006,130.050003,130.074996,389797.0
122,1609870200,0,2021-01-05 18:10:00,130.074996,130.130004,130.029998,130.095092,415921.0
123,1609870500,0,2021-01-05 18:15:00,130.100006,130.149993,130.050003,130.078994,434971.0
124,1609870800,0,2021-01-05 18:20:00,130.076507,130.115005,130.014999,130.037002,367896.0
125,1609871100,0,2021-01-05 18:25:00,130.029998,130.050003,129.940093,130.044998,463894.0
126,1609871400,0,2021-01-05 18:30:00,130.040802,130.289901,130.039993,130.264999,620820.0
127,1609871700,0,2021-01-05 18:35:00,130.259994,130.449996,130.259994,130.339996,627382.0
128,1609872000,0,2021-01-05 18:40:00,130.3367,130.410003,130.289993,130.389999,589676.0
129,1609872300,0,2021-01-05 18:45:00,130.389999,130.529998,130.389999,130.5233,705812.0
130,1609872600,0,2021-01-05 18:50:00,130.529907,130.629302,130.470001,130.509994,1085457.0
131,1609872900,0,2021-01-05 18:55:00,130.509994,130.630004,130.479995,130.625,510644.0
132,1609873200,0,2021-01-05 19:00:00,130.628997,131.079895,130.595001,131.005004,1299741.0
133,1609873500,0,2021-01-05 19:05:00,131.0,131.149993,130.929992,131.080993,875214.0
134,1609873800,0,2021-01-05 19:10:00,131.083297,131.179992,131.029998,131.130004,753171.0
135,1609874100,0,2021-01-05 19:15:00,131.125,131.240005,131.050003,131.229995,946361.0
136,1609874400,0,2021-01-05 19:20:00,131.222396,131.25,131.059997,131.125,827361.0
137,1609874700,0,2021-01-05 19:25:00,131.134994,131.184997,131.029998,131.11,846373.0
138,1609875000,0,2021-01-05 19:30:00,131.11,131.380004,131.11,131.335006,900569.0
139,1609875300,0,2021-01-05 19:35:00,131.339996,131.404998,131.205001,131.274993,643714.0
140,1609875600,0,2021-01-05 19:40:00,131.279998,131.350006,131.1875,131.294998,804531.0
141,1609875900,0,2021-01-05 19:45:00,131.300003,131.330001,131.169998,131.240005,684645.0
142,1609876200,0,2021-01-05 19:50:00,131.235,131.270004,130.899993,130.925003,838105.0
143,1609876500,0,2021-01-05 19:55:00,130.925003,130.990005,130.850006,130.949996,718698.0
144,1609876800,0,2021-01-05 20:00:00,130.960006,131.117492,130.86,131.108993,852338.0
145,1609877100,0,2021-01-05 20:05:00,131.104995,131.270004,131.089996,131.220001,791848.0
146,1609877400,0,2021-01-05 20:10:00,131.220001,131.240005,131.050003,131.050094,624259.0
147,1609877700,0,2021-01-05 20:15:00,131.054992,131.11,130.979995,131.11,581858.0
148,1609878000,0,2021-01-05 20:20:00,131.110794,131.158203,130.940002,130.964996,801837.0
149,1609878300,0,2021-01-05 20:25:00,130.964996,130.979995,130.815002,130.830001,681335.0
150,1609878600,0,2021-01-05 20:30:00,130.832504,130.960006,130.789993,130.919998,762657.0
151,1609878900,0,2021-01-05 20:35:00,130.910003,131.089996,130.899993,130.904998,988691.0
152,1609879200,0,2021-01-05 20:40:00,130.910003,131.100006,130.759994,131.080001,1193511.0
153,1609879500,0,2021-01-05 20:45:00,131.080001,131.349899,131.0,131.330001,1479637.0
154,1609879800,0,2021-01-05 20:50:00,131.339996,131.449996,130.970001,131.039993,1953125.0
155,1609880100,0,2021-01-05 20:55:00,131.039993,131.149993,130.839996,130.949996,2377828.0
156,1609943400,0,2021-01-06 14:30:00,127.625,127.870002,127.029998,127.080001,9753338.0
157,1609943700,0,2021-01-06 14:35:00,126.879997,127.230003,126.807998,127.225196,5910642.0
158,1609944000,0,2021-01-06 14:40:00,126.959999,127.580001,126.86,127.459999,3588525.0
159,1609944300,0,2021-01-06 14:45:00,127.459899,128.050003,127.279998,127.970001,3026342.0
160,1609944600,0,2021-01-06 14:50:00,127.959999,128.429992,127.93,128.389999,2758068.0
161,1609944900,0,2021-01-06 14:55:00,128.397994,128.520004,127.889999,128.059997,2361734.0
162,1609945200,0,2021-01-06 15:00:00,128.070007,128.089996,127.589996,127.885002,2232637.0
163,1609945500,0,2021-01-06 15:05:00,127.889999,128.464996,127.660003,128.458999,1821871.0
164,1609945800,0,2021-01-06 15:10:00,128.449996,128.800003,128.309997,128.320007,2010736.0
165,1609946100,0,2021-01-06 15:15:00,128.335006,128.740005,128.119995,128.697006,1576307.0
166,1609946400,0,2021-01-06 15:20:00,128.695007,129.139999,128.600006,129.104995,1952258.0
167,1609946700,0,2021-01-06 15:25:00,129.107696,129.210006,128.839996,128.950103,2031208.0
168,1609947000,0,2021-01-06 15:30:00,128.960006,129.279998,128.815002,128.979995,2064708.0
169,1609947300,0,2021-01-06 15:35:00,128.990005,129.429992,128.949996,129.169998,1750398.0
170,1609947600,0,2021-01-06 15:40:00,129.179306,129.229995,128.975006,129.065002,1946097.0
171,1609947900,0,2021-01-06 15:45:00,129.069198,129.320007,128.940002,129.244995,1615214.0
172,1609948200,0,2021-01-06 15:50:00,129.240005,129.740005,129.240005,129.634994,2013404.0
173,1609948500,0,2021-01-06 15:55:00,129.634994,129.669998,129.369995,129.386901,1403229.0
174,1609948800,0,2021-01-06 16:00:00,129.389999,129.580001,129.100006,129.500106,1271235.0
175,1609949100,0,2021-01-06 16:05:00,129.505004,129.979995,129.449996,129.966903,1328430.0
176,1609949400,0,2021-01-06 16:10:00,129.964996,130.529998,129.919998,130.490005,2233530.0
177,1609949700,0,2021-01-06 16:15:00,130.501602,130.738204,130.36,130.690002,2088460.0
178,1609950000,0,2021-01-06 16:20:00,130.690002,131.049896,130.470001,130.595001,2577881.0
179,1609950300,0,2021-01-06 16:25:00,130.600006,130.729995,130.389999,130.419998,1405641.0
180,1609950600,0,2021-01-06 16:30:00,130.429992,130.768493,130.339996,130.367004,1396610.0
181,1609950900,0,2021-01-06 16:35:00,130.360107,130.520004,129.889999,129.906799,1799069.0
182,1609951200,0,2021-01-06 16:40:00,129.911102,130.139999,129.910003,130.134994,1289496.0
183,1609951500,0,2021-01-06 16:45:00,130.139999,130.36,130.020004,130.240707,1370161.0
184,1609951800,0,2021-01-06 16:50:00,130.25,130.250793,130.029998,130.044998,1018262.0
185,1609952100,0,2021-01-06 16:55:00,130.046798,130.169998,129.960006,130.119995,920205.0
186,1609952400,0,2021-01-06 17:00:00,130.130004,130.389892,130.059997,130.375,1207108.0
187,1609952700,0,2021-01-06 17:05:00,130.370101,130.649993,130.300003,130.501998,1410291.0
188,1609953000,0,2021-01-06 17:10:00,130.5,130.580001,130.369995,130.403701,780388.0
189,1609953300,0,2021-01-06 17:15:00,130.399993,130.705001,130.375,130.580001,903917.0
190,1609953600,0,2021-01-06 17:20:00,130.580001,130.600006,130.320007,130.333099,787098.0
191,1609953900,0,2021-01-06 17:25:00,130.335006,130.414993,130.190002,130.324996,684567.0
192,1609954200,0,2021-01-06 17:30:00,130.329299,130.539993,130.300003,130.380004,672736.0
193,1609954500,0,2021-01-06 17:35:00,130.389999,130.399993,130.009994,130.029998,816886.0
194,1609954800,0,2021-01-06 17:40:00,130.029998,130.128906,129.929992,130.009994,769995.0
195,1609955100,0,2021-01-06 17:45:00,130.009994,130.080001,129.910003,129.914993,704688.0
196,1609955400,0,2021-01-06 17:50:00,129.919906,130.169998,129.880004,130.133605,1022196.0
197,1609955700,0,2021-01-06 17:55:00,130.129699,130.190002,129.990005,130.009994,606622.0
198,1609956000,0,2021-01-06 18:00:00,130.020004,130.158493,130.0,130.029998,614474.0
199,1609956300,0,2021-01-06 18:05:00,130.035003,130.080001,129.929992,129.994995,914217.0
200,1609956600,0,2021-01-06 18:10:00,129.990097,130.159194,129.960006,130.140792,730919.0
201,1609956900,0,2021-01-06 18:15:00,130.145004,130.259994,129.772293,129.804901,1451482.0
202,1609957200,0,2021-01-06 18:20:00,129.804992,129.869995,129.350006,129.369995,1542939.0
203,1609957500,0,2021-01-06 18:25:00,129.375,129.600006,129.210006,129.240005,1421090.0
204,1609957800,0,2021-01-06 18:30:00,129.25,129.369995,128.940002,129.100006,1678790.0
205,1609958100,0,2021-01-06 18:35:00,129.089996,129.369903,129.080001,129.36,1223007.0
206,1609958400,0,2021-01-06 18:40:00,129.354995,129.600006,129.315002,129.529998,1329256.0
207,1609958700,0,2021-01-06 18:45:00,129.529998,129.559997,129.389999,129.425003,875342.0
208,1609959000,0,2021-01-06 18:50:00,129.429992,129.5,129.274993,129.404998,571947.0
209,1609959300,0,2021-01-06 18:55:00,129.399993,129.434997,129.214996,129.25,537379.0
210,1609959600,0,2021-01-06 19:00:00,129.255004,129.449996,129.199996,129.274993,652520.0
211,1609959900,0,2021-01-06 19:05:00,129.270996,129.384994,129.115005,129.119995,769827.0
212,1609960200,0,2021-01-06 19:10:00,129.119995,129.169998,128.944198,128.945007,1019538.0
213,1609960500,0,2021-01-06 19:15:00,128.945007,129.029998,128.509994,128.599197,1675403.0
214,1609960800,0,2021-01-06 19:20:00,128.597503,128.720001,128.261001,128.315002,1395640.0
215,1609961100,0,2021-01-06 19:25:00,128.310302,128.375,127.75,127.800003,3056323.0
216,1609961400,0,2021-01-06 19:30:00,127.799896,128.220001,127.699996,128.005004,2207105.0
217,1609961700,0,2021-01-06 19:35:00,128.0,128.070007,127.5,127.559997,1965368.0
218,1609962000,0,2021-01-06 19:40:00,127.550003,127.959999,127.489997,127.879203,2236145.0
219,1609962300,0,2021-01-06 19:45:00,127.879997,127.93,127.129997,127.175003,2098057.0
220,1609962600,0,2021-01-06 19:50:00,127.18,127.760002,127.099998,127.639999,2373457.0
221,1609962900,0,2021-01-06 19:55:00,127.6399,128.179992,127.61,127.939903,2179527.0
222,1609963200,0,2021-01-06 20:00:00,127.93,127.93,127.459999,127.654998,1565776.0
223,1609963500,0,2021-01-06 20:05:00,127.651603,128.050003,127.650001,127.910003,1481130.0
224,1609963800,0,2021-01-06 20:10:00,127.911003,128.220001,127.7816,128.009994,1598238.0
225,1609964100,0,2021-01-06 20:15:00,128.004302,128.0699,127.68,127.86,1381224.0
226,1609964400,0,2021-01-06 20:20:00,127.86,127.900001,127.18,127.190101,1775353.0
227,1609964700,0,2021-01-06 20:25:00,127.190002,127.569999,126.940002,127.480003,2556682.0
228,1609965000,0,2021-01-06 20:30:00,127.489898,127.589996,127.11,127.480003,1671009.0
229,1609965300,0,2021-01-06 20:35:00,127.470001,127.470001,126.830001,126.900001,2277210.0
230,1609965600,0,2021-01-06 20:40:00,126.889999,127.569999,126.819999,127.470001,2401800.0
231,1609965900,0,2021-01-06 20:45:00,127.459999,127.489997,126.949996,127.189903,2030565.0
232,1609966200,0,2021-01-06 20:50:00,127.169998,127.2098,126.470001,126.830001,4119208.0
233,1609966500,0,2021-01-06 20:55:00,126.830001,126.879997,126.382003,126.589996,6653023.0
234,1610029800,0,2021-01-07 14:30:00,128.36,128.789993,128.033905,128.169998,7246671.0
235,1610030100,0,2021-01-07 14:35:00,128.375,128.649993,128.320007,128.524993,2646929.0
236,1610030400,0,2021-01-07 14:40:00,128.5,128.600006,128.199996,128.440307,2320796.0
237,1610030700,0,2021-01-07 14:45:00,128.5,128.5,127.910003,127.999198,2461297.0
238,1610031000,0,2021-01-07 14:50:00,128.0,128.520004,127.879997,128.520004,2092373.0
239,1610031300,0,2021-01-07 14:55:00,128.75,129.130004,128.645492,129.010299,3166520.0
240,1610031600,0,2021-01-07 15:00:00,129.080001,129.479995,128.880004,129.410003,2270071.0
241,1610031900,0,2021-01-07 15:05:00,129.410003,129.660003,129.380096,129.490005,2027900.0
242,1610032200,0,2021-01-07 15:10:00,129.485,129.899993,129.470001,129.839202,1787780.0
243,1610032500,0,2021-01-07 15:15:00,129.830001,130.139999,129.809997,130.005004,2106769.0
244,1610032800,0,2021-01-07 15:20:00,130.009994,130.315002,129.779998,129.836898,2180050.0
245,1610033100,0,2021-01-07 15:25:00,129.835006,130.059997,129.679992,129.830093,1706318.0
246,1610033400,0,2021-01-07 15:30:00,129.839996,130.080001,129.690002,129.86,1287752.0
247,1610033700,0,2021-01-07 15:35:00,129.86,130.199996,129.800003,130.0643,1562653.0
248,1610034000,0,2021-01-07 15:40:00,130.070007,130.229995,129.86,130.095001,1263479.0
249,1610034300,0,2021-01-07 15:45:00,130.100006,130.199996,130.0,130.164993,939260.0
250,1610034600,0,2021-01-07 15:50:00,130.160003,130.369995,130.070007,130.199996,1578915.0
251,1610034900,0,2021-01-07 15:55:00,130.203796,130.559997,130.169998,130.540603,1298441.0
252,1610035200,0,2021-01-07 16:00:00,130.544998,130.779998,130.449996,130.632507,1406820.0
253,1610035500,0,2021-01-07 16:05:00,130.619995,130.990005,130.449996,130.962905,1669339.0
254,1610035800,0,2021-01-07 16:10:00,130.958801,131.029998,130.479995,130.535003,1848946.0
255,1610036100,0,2021-01-07 16:15:00,130.535003,130.690093,130.310104,130.419998,1194972.0
256,1610036400,0,2021-01-07 16:20:00,130.429992,130.580001,130.309997,130.529998,1107997.0
257,1610036700,0,2021-01-07 16:25:00,130.520004,130.769897,130.460006,130.559997,1158370.0
258,1610037000,0,2021-01-07 16:30:00,130.570007,130.690002,130.440002,130.570007,932131.0
259,1610037300,0,2021-01-07 16:35:00,130.570007,130.960006,130.540298,130.830795,1142503.0
260,1610037600,0,2021-01-07 16:40:00,130.830795,130.86,130.649993,130.705001,894542.0
261,1610037900,0,2021-01-07 16:45:00,130.710006,130.759994,130.570007,130.600006,1069720.0
262,1610038200,0,2021-01-07 16:50:00,130.600006,130.740005,130.460006,130.479995,834804.0
263,1610038500,0,2021-01-07 16:55:00,130.479995,130.520004,130.139999,130.320007,1091934.0
264,1610038800,0,2021-01-07 17:00:00,130.330001,130.425003,130.240097,130.320007,746911.0
265,1610039100,0,2021-01-07 17:05:00,130.309997,130.316894,129.949996,130.150695,1144290.0
266,1610039400,0,2021-01-07 17:10:00,130.149993,130.210006,130.029998,130.11,662226.0
267,1610039700,0,2021-01-07 17:15:00,130.11,130.384704,130.074996,130.210006,756595.0
268,1610040000,0,2021-01-07 17:20:00,130.210006,130.235,130.020004,130.020004,746915.0
269,1610040300,0,2021-01-07 17:25:00,130.020004,130.11,129.850006,130.059997,970429.0
270,1610040600,0,2021-01-07 17:30:00,130.070007,130.419998,130.059997,130.416305,861921.0
271,1610040900,0,2021-01-07 17:35:00,130.419998,130.5,130.369995,130.434997,734056.0
272,1610041200,0,2021-01-07 17:40:00,130.430694,130.539993,130.399993,130.532806,477019.0
273,1610041500,0,2021-01-07 17:45:00,130.539901,130.570007,130.419998,130.464996,472128.0
274,1610041800,0,2021-01-07 17:50:00,130.460006,130.649993,130.419998,130.634994,566223.0
275,1610042100,0,2021-01-07 17:55:00,130.634994,130.634994,130.460006,130.461105,539823.0
276,1610042400,0,2021-01-07 18:00:00,130.464996,130.549804,130.320007,130.399993,718376.0
277,1610042700,0,2021-01-07 18:05:00,130.399993,130.399993,130.070007,130.070007,713362.0
278,1610043000,0,2021-01-07 18:10:00,130.065002,130.274993,130.020004,130.240005,715631.0
279,1610043300,0,2021-01-07 18:15:00,130.248092,130.36,130.139999,130.289901,613733.0
280,1610043600,0,2021-01-07 18:20:00,130.283203,130.479995,130.280105,130.445007,453097.0
281,1610043900,0,2021-01-07 18:25:00,130.445007,130.520004,130.350006,130.36,501645.0
282,1610044200,0,2021-01-07 18:30:00,130.369995,130.559997,130.365005,130.5,648266.0
283,1610044500,0,2021-01-07 18:35:00,130.490005,130.505004,130.25,130.346694,551895.0
284,1610044800,0,2021-01-07 18:40:00,130.343505,130.559997,130.311401,130.514999,673644.0
285,1610045100,0,2021-01-07 18:45:00,130.509994,130.520004,130.210601,130.285003,511952.0
286,1610045400,0,2021-01-07 18:50:00,130.280807,130.380004,130.210006,130.363098,515462.0
287,1610045700,0,2021-01-07 18:55:00,130.365005,130.403198,130.244995,130.300003,573437.0
288,1610046000,0,2021-01-07 19:00:00,130.309997,130.589996,130.279998,130.579696,704428.0
289,1610046300,0,2021-01-07 19:05:00,130.580001,130.600006,130.455001,130.554992,482091.0
290,1610046600,0,2021-01-07 19:10:00,130.539993,130.600006,130.389999,130.455001,510851.0
291,1610046900,0,2021-01-07 19:15:00,130.455001,130.529998,130.410003,130.440002,461749.0
292,1610047200,0,2021-01-07 19:20:00,130.425003,130.539993,130.389999,130.525802,493118.0
293,1610047500,0,2021-01-07 19:25:00,130.524993,130.639999,130.490005,130.616806,868826.0
